entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags
335314,335314 - Sulfur hexafluoride,sector,1.0383829405373561e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335314,335314 - HFCs and PFCs unspecified,sector,0.0182421334842222,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335911,335911 - Carbon dioxide,sector,0.4947395255913634,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335911,335911 - Methane,sector,0.0026406496725111,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335911,335911 - Nitrous oxide,sector,3.363502242169862e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335911,335911 - Sulfur hexafluoride,sector,8.84364837921258e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335911,335911 - HFCs and PFCs unspecified,sector,0.0178658689853451,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335912,335912 - Carbon dioxide,sector,0.5380199483767572,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335912,335912 - Methane,sector,0.0030405199708235,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335912,335912 - Nitrous oxide,sector,4.072889004794383e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335912,335912 - Sulfur hexafluoride,sector,1.0036064457886205e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335912,335912 - HFCs and PFCs unspecified,sector,0.0150200479615404,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335920,335920 - Carbon dioxide,sector,0.4085716807369624,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335920,335920 - Methane,sector,0.0026058761252195,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335920,335920 - Nitrous oxide,sector,3.5765894066639334e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335920,335920 - Sulfur hexafluoride,sector,5.607785339292553e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335920,335920 - HFCs and PFCs unspecified,sector,0.0153503528070478,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335930,335930 - Carbon dioxide,sector,0.3681351735645892,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335930,335930 - Methane,sector,0.0023478488573522,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335930,335930 - Nitrous oxide,sector,3.1782427877391214e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335930,335930 - Sulfur hexafluoride,sector,5.51100723798498e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335930,335930 - HFCs and PFCs unspecified,sector,0.0144046278328637,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335991,335991 - Carbon dioxide,sector,0.3149970485052964,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335991,335991 - Methane,sector,0.0017424888223821,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335991,335991 - Nitrous oxide,sector,2.4156281027592524e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335991,335991 - Sulfur hexafluoride,sector,6.469928927572045e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335991,335991 - HFCs and PFCs unspecified,sector,0.0142753541815262,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
335999,335999 - Carbon dioxide,sector,0.5257562749741558,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
335999,335999 - Methane,sector,0.0029477757574533,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
335999,335999 - Nitrous oxide,sector,3.721628165150036e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
335999,335999 - Sulfur hexafluoride,sector,8.350573484174502e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
335999,335999 - HFCs and PFCs unspecified,sector,0.0166658093494286,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336111,336111 - Carbon dioxide,sector,0.2821096472131731,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336111,336111 - Methane,sector,0.0014342345801155,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336111,336111 - Nitrous oxide,sector,1.8077820763931883e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336111,336111 - Sulfur hexafluoride,sector,8.534113777210877e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336111,336111 - HFCs and PFCs unspecified,sector,0.0154782609000796,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336112,336112 - Carbon dioxide,sector,0.3333222472069516,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336112,336112 - Methane,sector,0.0015807270564626,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336112,336112 - Nitrous oxide,sector,2.0122190117299065e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336112,336112 - Sulfur hexafluoride,sector,5.6803290401933646e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336112,336112 - HFCs and PFCs unspecified,sector,0.0187469271983,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336120,336120 - Carbon dioxide,sector,0.3278090813869912,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336120,336120 - Methane,sector,0.001563294342636,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336120,336120 - Nitrous oxide,sector,1.9723665863714116e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336120,336120 - Sulfur hexafluoride,sector,6.267969563424315e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336120,336120 - HFCs and PFCs unspecified,sector,0.0184178281969506,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336211,336211 - Carbon dioxide,sector,0.2497166841501659,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336211,336211 - Methane,sector,0.0013999625644853,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336211,336211 - Nitrous oxide,sector,1.795756052433488e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336211,336211 - Sulfur hexafluoride,sector,1.0581961165314199e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336211,336211 - HFCs and PFCs unspecified,sector,0.0149747635907506,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336212,336212 - Carbon dioxide,sector,0.3660280401443023,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336212,336212 - Methane,sector,0.0017793944286323,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336212,336212 - Nitrous oxide,sector,2.387081662930492e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336212,336212 - Sulfur hexafluoride,sector,5.9167966886560276e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336212,336212 - HFCs and PFCs unspecified,sector,0.0180626800087423,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336213,336213 - Carbon dioxide,sector,0.2879437962714872,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336213,336213 - Methane,sector,0.0012276703875706,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336213,336213 - Nitrous oxide,sector,1.468396561105964e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336213,336213 - Sulfur hexafluoride,sector,8.97674627855654e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336213,336213 - HFCs and PFCs unspecified,sector,0.0141926564360238,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336214,336214 - Carbon dioxide,sector,0.511935616374945,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336214,336214 - Methane,sector,0.0027371444707937,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336214,336214 - Nitrous oxide,sector,4.2055927697880066e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336214,336214 - Sulfur hexafluoride,sector,7.696609202517066e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336214,336214 - HFCs and PFCs unspecified,sector,0.0148924340512149,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336310,336310 - Carbon dioxide,sector,0.4106178774248138,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336310,336310 - Methane,sector,0.0016932858063684,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336310,336310 - Nitrous oxide,sector,2.3004131763288904e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336310,336310 - Sulfur hexafluoride,sector,7.585041280697156e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336310,336310 - HFCs and PFCs unspecified,sector,0.0163904718149205,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336320,336320 - Carbon dioxide,sector,0.5044540604787838,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336320,336320 - Methane,sector,0.0020662739498118,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336320,336320 - Nitrous oxide,sector,3.097862977109129e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336320,336320 - Sulfur hexafluoride,sector,6.939263928845404e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336320,336320 - HFCs and PFCs unspecified,sector,0.0173933302183972,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336350,336350 - Carbon dioxide,sector,0.4512369093327681,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336350,336350 - Methane,sector,0.0019225778378533,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336350,336350 - Nitrous oxide,sector,2.5869483947597815e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336350,336350 - Sulfur hexafluoride,sector,7.197484644339508e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336350,336350 - HFCs and PFCs unspecified,sector,0.0166915268838571,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336360,336360 - Carbon dioxide,sector,0.4941502656923792,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336360,336360 - Methane,sector,0.001902272230121,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336360,336360 - Nitrous oxide,sector,2.8251427692802704e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336360,336360 - Sulfur hexafluoride,sector,7.90630535937694e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336360,336360 - HFCs and PFCs unspecified,sector,0.0171458187136635,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336370,336370 - Carbon dioxide,sector,0.379104285986194,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336370,336370 - Methane,sector,0.0017185527930701,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336370,336370 - Nitrous oxide,sector,2.214383635106668e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336370,336370 - Sulfur hexafluoride,sector,8.181304214499842e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336370,336370 - HFCs and PFCs unspecified,sector,0.0127411961661193,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336390,336390 - Carbon dioxide,sector,0.4869423947355082,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336390,336390 - Methane,sector,0.0020947075413845,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336390,336390 - Nitrous oxide,sector,3.0195209464799284e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336390,336390 - Sulfur hexafluoride,sector,8.053871036715275e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336390,336390 - HFCs and PFCs unspecified,sector,0.0160314766038704,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
3363A0,3363A0 - Carbon dioxide,sector,0.4820905835108243,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
3363A0,3363A0 - Methane,sector,0.0019894124377144,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Methane', 'Context:emission/air', 'Level:Detail']"
3363A0,3363A0 - Nitrous oxide,sector,2.8059974832200727e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
3363A0,3363A0 - Sulfur hexafluoride,sector,7.393918695898612e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
3363A0,3363A0 - HFCs and PFCs unspecified,sector,0.0174639100252464,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336411,336411 - Carbon dioxide,sector,0.2359029677572837,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336411,336411 - Methane,sector,0.001617903692196,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336411,336411 - Nitrous oxide,sector,1.87272060235683e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336411,336411 - Sulfur hexafluoride,sector,8.328799110576059e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336411,336411 - HFCs and PFCs unspecified,sector,0.0124079367963431,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336412,336412 - Carbon dioxide,sector,0.2578217160405728,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336412,336412 - Methane,sector,0.0015986758619394,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336412,336412 - Nitrous oxide,sector,1.9892935982653178e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336412,336412 - Sulfur hexafluoride,sector,1.3019979032692996e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336412,336412 - HFCs and PFCs unspecified,sector,0.0110963331111618,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336413,336413 - Carbon dioxide,sector,0.3106795011465009,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336413,336413 - Methane,sector,0.0016042756930296,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336413,336413 - Nitrous oxide,sector,2.0981067660549246e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336413,336413 - Sulfur hexafluoride,sector,7.922361574720666e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336413,336413 - HFCs and PFCs unspecified,sector,0.0152952900929986,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336414,336414 - Carbon dioxide,sector,0.2859131894420009,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336414,336414 - Methane,sector,0.0019970671153155,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336414,336414 - Nitrous oxide,sector,1.4902631455206028e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336414,336414 - Sulfur hexafluoride,sector,5.692071632929624e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
336414,336414 - HFCs and PFCs unspecified,sector,0.0158359273751455,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
33641A,33641A - Carbon dioxide,sector,0.3917538693221008,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
33641A,33641A - Methane,sector,0.0028109542718323,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Methane', 'Context:emission/air', 'Level:Detail']"
33641A,33641A - Nitrous oxide,sector,4.448257567384935e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
33641A,33641A - Sulfur hexafluoride,sector,1.2602712107423784e-07,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
33641A,33641A - HFCs and PFCs unspecified,sector,0.036657401223952,kg CO2e/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['Flow:HFCs and PFCs, unspecified', 'Context:emission/air', 'Level:Detail']"
336500,336500 - Carbon dioxide,sector,0.4222417204822126,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Carbon dioxide', 'Context:emission/air', 'Level:Detail']"
336500,336500 - Methane,sector,0.0020207506846118,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Methane', 'Context:emission/air', 'Level:Detail']"
336500,336500 - Nitrous oxide,sector,2.8457586569621815e-05,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Nitrous oxide', 'Context:emission/air', 'Level:Detail']"
336500,336500 - Sulfur hexafluoride,sector,7.443206022727889e-08,kg/USD,US,USEEIO_v2.1,0.7,2025-03-13,"['NAICS:33', 'Flow:Sulfur hexafluoride', 'Context:emission/air', 'Level:Detail']"
