entity_id,entity_name,entity_type,ef_value,ef_unit,region,source_dataset,confidence,timestamp,tags,is_outlier
1467,1467,product,14.97,kg CO2e/kg,FR,Agribalyse_3.1,0.7485800218618787,2025-03-13,['Dairy'],False
1468,1468,product,11.44,kg CO2e/kg,FR,Agribalyse_3.1,0.8231831205487811,2025-03-13,['Dairy'],False
1469,1469,product,8.22,kg CO2e/kg,FR,Agribalyse_3.1,0.8865798931478162,2025-03-13,['Dairy'],False
1470,1470,product,29.22,kg CO2e/kg,FR,Agribalyse_3.1,0.9774337991996462,2025-03-13,['Dairy'],False
1471,1471,product,9.12,kg CO2e/kg,FR,Agribalyse_3.1,0.9842261110252468,2025-03-13,['Dairy'],False
1472,1472,product,260.52,kg CO2e/kg,FR,Agribalyse_3.1,0.8905895692012059,2025-03-13,['Dairy'],True
1473,1473,product,13.93,kg CO2e/kg,FR,Agribalyse_3.1,0.820334035785523,2025-03-13,['Dairy'],False
1474,1474,product,11.64,kg CO2e/kg,FR,Agribalyse_3.1,0.7354384164438078,2025-03-13,['Dairy'],False
1475,1475,product,25.14,kg CO2e/kg,FR,Agribalyse_3.1,0.9052161006204164,2025-03-13,['Dairy'],False
1476,1476,product,7.63,kg CO2e/kg,FR,Agribalyse_3.1,0.8175710632132082,2025-03-13,['Dairy'],False
1477,1477,product,13.13,kg CO2e/kg,FR,Agribalyse_3.1,0.7680123029122519,2025-03-13,['Dairy'],False
1478,1478,product,22.87,kg CO2e/kg,FR,Agribalyse_3.1,0.7871682415057059,2025-03-13,['Dairy'],False
1479,1479,product,5.54,kg CO2e/kg,FR,Agribalyse_3.1,0.9435951250153808,2025-03-13,['Dairy'],False
1480,1480,product,15.46,kg CO2e/kg,FR,Agribalyse_3.1,0.8184175484165531,2025-03-13,['Dairy'],False
1481,1481,product,22.47,kg CO2e/kg,FR,Agribalyse_3.1,0.8363195207048367,2025-03-13,['Dairy'],False
1482,1482,product,24.15,kg CO2e/kg,FR,Agribalyse_3.1,0.830410442091954,2025-03-13,['Dairy'],False
1483,1483,product,6.89,kg CO2e/kg,FR,Agribalyse_3.1,0.7457290531582373,2025-03-13,['Dairy'],False
1484,1484,product,17.14,kg CO2e/kg,FR,Agribalyse_3.1,0.7549451307445418,2025-03-13,['Dairy'],False
1485,1485,product,26.69,kg CO2e/kg,FR,Agribalyse_3.1,0.7192529969512652,2025-03-13,['Dairy'],False
1486,1486,product,20.04,kg CO2e/kg,FR,Agribalyse_3.1,0.9866424782336096,2025-03-13,['Dairy'],False
1487,1487,product,24.87,kg CO2e/kg,FR,Agribalyse_3.1,0.8740513644352346,2025-03-13,['Dairy'],False
1488,1488,product,14.91,kg CO2e/kg,FR,Agribalyse_3.1,0.9178457144810994,2025-03-13,['Dairy'],False
1489,1489,product,18.36,kg CO2e/kg,FR,Agribalyse_3.1,0.7668370456377617,2025-03-13,['Dairy'],False
1490,1490,product,18.64,kg CO2e/kg,FR,Agribalyse_3.1,0.9418534902624296,2025-03-13,['Dairy'],False
1491,1491,product,15.55,kg CO2e/kg,FR,Agribalyse_3.1,0.9704648372944924,2025-03-13,['Dairy'],False
1492,1492,product,25.63,kg CO2e/kg,FR,Agribalyse_3.1,0.9157970670960436,2025-03-13,['Dairy'],False
1493,1493,product,5.26,kg CO2e/kg,FR,Agribalyse_3.1,0.8181405178352212,2025-03-13,['Seafood'],False
1494,1494,product,27.86,kg CO2e/kg,FR,Agribalyse_3.1,0.99993514889325,2025-03-13,['Seafood'],False
1495,1495,product,20.87,kg CO2e/kg,FR,Agribalyse_3.1,0.7591726612980176,2025-03-13,['Seafood'],False
1496,1496,product,17.3,kg CO2e/kg,FR,Agribalyse_3.1,0.7945958012320272,2025-03-13,['Seafood'],False
1497,1497,product,4.6,kg CO2e/kg,FR,Agribalyse_3.1,0.7181310183814217,2025-03-13,['Seafood'],False
1498,1498,product,20.14,kg CO2e/kg,FR,Agribalyse_3.1,0.7036677856116942,2025-03-13,['Seafood'],False
1499,1499,product,10.31,kg CO2e/kg,FR,Agribalyse_3.1,0.9962753809879568,2025-03-13,['Seafood'],False
1500,1500,product,26.37,kg CO2e/kg,FR,Agribalyse_3.1,0.814974258565052,2025-03-13,['Seafood'],False
1501,1501,product,10.97,kg CO2e/kg,FR,Agribalyse_3.1,0.9110358887718524,2025-03-13,['Seafood'],False
1502,1502,product,14.55,kg CO2e/kg,FR,Agribalyse_3.1,0.941731139557124,2025-03-13,['Seafood'],False
1503,1503,product,13.17,kg CO2e/kg,FR,Agribalyse_3.1,0.7474870478741816,2025-03-13,['Seafood'],False
1504,1504,product,26.61,kg CO2e/kg,FR,Agribalyse_3.1,0.9305681903653747,2025-03-13,['Seafood'],False
1505,1505,product,15.28,kg CO2e/kg,FR,Agribalyse_3.1,0.9117130170814408,2025-03-13,['Seafood'],False
1506,1506,product,2.94,kg CO2e/kg,FR,Agribalyse_3.1,0.9463370700265168,2025-03-13,['Seafood'],False
1507,1507,product,19.0,kg CO2e/kg,FR,Agribalyse_3.1,0.7919743192274631,2025-03-13,['Seafood'],False
1508,1508,product,29.55,kg CO2e/kg,FR,Agribalyse_3.1,0.7025889918313318,2025-03-13,['Seafood'],False
1509,1509,product,11.71,kg CO2e/kg,FR,Agribalyse_3.1,0.9842504509811932,2025-03-13,['Seafood'],False
1510,1510,product,19.4,kg CO2e/kg,FR,Agribalyse_3.1,0.8054219482036965,2025-03-13,['Seafood'],False
1511,1511,product,16.4,kg CO2e/kg,FR,Agribalyse_3.1,0.8543204875465137,2025-03-13,['Seafood'],False
1512,1512,product,25.14,kg CO2e/kg,FR,Agribalyse_3.1,0.7717724862498552,2025-03-13,['Seafood'],False
1513,1513,product,12.64,kg CO2e/kg,FR,Agribalyse_3.1,0.9560324388924384,2025-03-13,['Seafood'],False
1514,1514,product,19.45,kg CO2e/kg,FR,Agribalyse_3.1,0.97806762353862,2025-03-13,['Seafood'],False
1515,1515,product,7.13,kg CO2e/kg,FR,Agribalyse_3.1,0.9213416646280896,2025-03-13,['Seafood'],False
1516,1516,product,2.1,kg CO2e/kg,FR,Agribalyse_3.1,0.8161618904779,2025-03-13,['Seafood'],False
1517,1517,product,25.19,kg CO2e/kg,FR,Agribalyse_3.1,0.7817639263055015,2025-03-13,['Seafood'],False
1518,1518,product,3.43,kg CO2e/kg,FR,Agribalyse_3.1,0.952370135006458,2025-03-13,['Seafood'],False
1519,1519,product,25.57,kg CO2e/kg,FR,Agribalyse_3.1,0.8334308215621761,2025-03-13,['Seafood'],False
1520,1520,product,22.76,kg CO2e/kg,FR,Agribalyse_3.1,0.8620466223878777,2025-03-13,['Seafood'],False
1521,1521,product,7.31,kg CO2e/kg,FR,Agribalyse_3.1,0.7895453257040701,2025-03-13,['Seafood'],False
1522,1522,product,13.78,kg CO2e/kg,FR,Agribalyse_3.1,0.9315383216809212,2025-03-13,['Seafood'],False
1523,1523,product,27.76,kg CO2e/kg,FR,Agribalyse_3.1,0.8278788119768606,2025-03-13,['Seafood'],False
1524,1524,product,11.3,kg CO2e/kg,FR,Agribalyse_3.1,0.777440260497475,2025-03-13,['Seafood'],False
1525,1525,product,11.34,kg CO2e/kg,FR,Agribalyse_3.1,0.8708762702538488,2025-03-13,['Seafood'],False
1526,1526,product,12.65,kg CO2e/kg,FR,Agribalyse_3.1,0.9189090233823184,2025-03-13,['Seafood'],False
1527,1527,product,8.78,kg CO2e/kg,FR,Agribalyse_3.1,0.7282292490793124,2025-03-13,['Seafood'],False
1528,1528,product,12.78,kg CO2e/kg,FR,Agribalyse_3.1,0.7148042027863606,2025-03-13,['Seafood'],False
1529,1529,product,17.3,kg CO2e/kg,FR,Agribalyse_3.1,0.7841417593654212,2025-03-13,['Seafood'],False
1530,1530,product,20.98,kg CO2e/kg,FR,Agribalyse_3.1,0.9083150870054578,2025-03-13,['Seafood'],False
1531,1531,product,28.03,kg CO2e/kg,FR,Agribalyse_3.1,0.9288984892213222,2025-03-13,['Seafood'],False
1532,1532,product,24.6,kg CO2e/kg,FR,Agribalyse_3.1,0.9993421344747272,2025-03-13,['Seafood'],False
1533,1533,product,9.65,kg CO2e/kg,FR,Agribalyse_3.1,0.8104949955671812,2025-03-13,['Seafood'],False
1534,1534,product,13.57,kg CO2e/kg,FR,Agribalyse_3.1,0.8866456043361185,2025-03-13,['Seafood'],False
1535,1535,product,26.8,kg CO2e/kg,FR,Agribalyse_3.1,0.7203815230026276,2025-03-13,['Seafood'],False
1536,1536,product,20.33,kg CO2e/kg,FR,Agribalyse_3.1,0.96241477731046,2025-03-13,['Seafood'],False
1537,1537,product,9.38,kg CO2e/kg,FR,Agribalyse_3.1,0.8105369588865297,2025-03-13,['Seafood'],False
1538,1538,product,26.54,kg CO2e/kg,FR,Agribalyse_3.1,0.912512887431702,2025-03-13,['Seafood'],False
1539,1539,product,12.96,kg CO2e/kg,FR,Agribalyse_3.1,0.7970353214259586,2025-03-13,['Seafood'],False
1540,1540,product,4.42,kg CO2e/kg,FR,Agribalyse_3.1,0.7347073618429026,2025-03-13,['Seafood'],False
1541,1541,product,21.02,kg CO2e/kg,FR,Agribalyse_3.1,0.9642965492351662,2025-03-13,['Seafood'],False
1542,1542,product,7.72,kg CO2e/kg,FR,Agribalyse_3.1,0.7242512687689509,2025-03-13,['Seafood'],False
1543,1543,product,27.37,kg CO2e/kg,FR,Agribalyse_3.1,0.8084466914096232,2025-03-13,['Seafood'],False
1544,1544,product,19.79,kg CO2e/kg,FR,Agribalyse_3.1,0.7037847713221197,2025-03-13,['Seafood'],False
1545,1545,product,11.08,kg CO2e/kg,FR,Agribalyse_3.1,0.9707779058023032,2025-03-13,['Seafood'],False
1546,1546,product,15.4,kg CO2e/kg,FR,Agribalyse_3.1,0.8912083317475534,2025-03-13,['Seafood'],False
1547,1547,product,20.41,kg CO2e/kg,FR,Agribalyse_3.1,0.9074047962696165,2025-03-13,['Seafood'],False
1548,1548,product,7.38,kg CO2e/kg,FR,Agribalyse_3.1,0.895811818026446,2025-03-13,['Seafood'],False
1549,1549,product,11.69,kg CO2e/kg,FR,Agribalyse_3.1,0.7311614810747037,2025-03-13,['Seafood'],False
1550,1550,product,10.85,kg CO2e/kg,FR,Agribalyse_3.1,0.8149608499941304,2025-03-13,['Seafood'],False
1551,1551,product,27.24,kg CO2e/kg,FR,Agribalyse_3.1,0.7644628079848818,2025-03-13,['Seafood'],False
1552,1552,product,12.03,kg CO2e/kg,FR,Agribalyse_3.1,0.8371506887414789,2025-03-13,['Seafood'],False
1553,1553,product,2.48,kg CO2e/kg,FR,Agribalyse_3.1,0.8530578066572826,2025-03-13,['Seafood'],False
1554,1554,product,7.62,kg CO2e/kg,FR,Agribalyse_3.1,0.8635447853122924,2025-03-13,['Seafood'],False
1555,1555,product,25.51,kg CO2e/kg,FR,Agribalyse_3.1,0.8791142714804792,2025-03-13,['Seafood'],False
1556,1556,product,12.48,kg CO2e/kg,FR,Agribalyse_3.1,0.7857304083356196,2025-03-13,['Seafood'],False
1557,1557,product,22.71,kg CO2e/kg,FR,Agribalyse_3.1,0.8038866160613747,2025-03-13,['Seafood'],False
1558,1558,product,25.02,kg CO2e/kg,FR,Agribalyse_3.1,0.977951321524063,2025-03-13,['Seafood'],False
1559,1559,product,11.96,kg CO2e/kg,FR,Agribalyse_3.1,0.8538335705196856,2025-03-13,['Seafood'],False
1560,1560,product,13.84,kg CO2e/kg,FR,Agribalyse_3.1,0.7285366131017351,2025-03-13,['Seafood'],False
1561,1561,product,17.05,kg CO2e/kg,FR,Agribalyse_3.1,0.885002749829905,2025-03-13,['Seafood'],False
1562,1562,product,19.35,kg CO2e/kg,FR,Agribalyse_3.1,0.965814239190024,2025-03-13,['Seafood'],False
1563,1563,product,26.7,kg CO2e/kg,FR,Agribalyse_3.1,0.8868035587469019,2025-03-13,['Seafood'],False
1564,1564,product,19.1,kg CO2e/kg,FR,Agribalyse_3.1,0.8866246173596649,2025-03-13,['Seafood'],False
1565,1565,product,0.87,kg CO2e/kg,FR,Agribalyse_3.1,0.879347882736647,2025-03-13,['Legumes'],False
1566,1566,product,1.94,kg CO2e/kg,FR,Agribalyse_3.1,0.846249560502089,2025-03-13,['Legumes'],False
1567,1567,product,1.3,kg CO2e/kg,FR,Agribalyse_3.1,0.7356868308160309,2025-03-13,['Legumes'],False
1568,1568,product,0.71,kg CO2e/kg,FR,Agribalyse_3.1,0.808415728635203,2025-03-13,['Legumes'],False
1569,1569,product,0.12,kg CO2e/kg,FR,Agribalyse_3.1,0.9195358776887556,2025-03-13,['Legumes'],False
1570,1570,product,1.05,kg CO2e/kg,FR,Agribalyse_3.1,0.8742089600225379,2025-03-13,['Legumes'],False
1571,1571,product,0.96,kg CO2e/kg,FR,Agribalyse_3.1,0.9760406917178728,2025-03-13,['Legumes'],False
1572,1572,product,0.45,kg CO2e/kg,FR,Agribalyse_3.1,0.7579794071682859,2025-03-13,['Legumes'],False
1573,1573,product,0.99,kg CO2e/kg,FR,Agribalyse_3.1,0.7722921001765383,2025-03-13,['Legumes'],False
1574,1574,product,0.18,kg CO2e/kg,FR,Agribalyse_3.1,0.8031575117270014,2025-03-13,['Legumes'],False
1575,1575,product,0.86,kg CO2e/kg,FR,Agribalyse_3.1,0.8389667094798319,2025-03-13,['Legumes'],False
1576,1576,product,0.79,kg CO2e/kg,FR,Agribalyse_3.1,0.7406916479189699,2025-03-13,['Legumes'],False
1577,1577,product,1.9,kg CO2e/kg,FR,Agribalyse_3.1,0.7621613223920014,2025-03-13,['Legumes'],False
1578,1578,product,0.86,kg CO2e/kg,FR,Agribalyse_3.1,0.7393213905160485,2025-03-13,['Legumes'],False
1579,1579,product,1.25,kg CO2e/kg,FR,Agribalyse_3.1,0.7407104136479497,2025-03-13,['Legumes'],False
1580,1580,product,1.55,kg CO2e/kg,FR,Agribalyse_3.1,0.7328304008223793,2025-03-13,['Legumes'],False
1581,1581,product,0.34,kg CO2e/kg,FR,Agribalyse_3.1,0.9251584196194153,2025-03-13,['Legumes'],False
1582,1582,product,0.22,kg CO2e/kg,FR,Agribalyse_3.1,0.9392756849705878,2025-03-13,['Legumes'],False
1583,1583,product,0.4,kg CO2e/kg,FR,Agribalyse_3.1,0.7633204407539933,2025-03-13,['Legumes'],False
1584,1584,product,1.88,kg CO2e/kg,FR,Agribalyse_3.1,0.7683296994256296,2025-03-13,['Legumes'],False
1585,1585,product,0.58,kg CO2e/kg,FR,Agribalyse_3.1,0.9643672498013632,2025-03-13,['Legumes'],False
1586,1586,product,1.4,kg CO2e/kg,FR,Agribalyse_3.1,0.8703556903134717,2025-03-13,['Legumes'],False
1587,1587,product,1.81,kg CO2e/kg,FR,Agribalyse_3.1,0.9316080168041012,2025-03-13,['Legumes'],False
1588,1588,product,1.88,kg CO2e/kg,FR,Agribalyse_3.1,0.8608892135807235,2025-03-13,['Legumes'],False
1589,1589,product,1.1,kg CO2e/kg,FR,Agribalyse_3.1,0.7577672254952872,2025-03-13,['Legumes'],False
1590,1590,product,0.29,kg CO2e/kg,FR,Agribalyse_3.1,0.7581998798476693,2025-03-13,['Legumes'],False
1591,1591,product,1.21,kg CO2e/kg,FR,Agribalyse_3.1,0.7891731726615548,2025-03-13,['Legumes'],False
1592,1592,product,1.51,kg CO2e/kg,FR,Agribalyse_3.1,0.7987561591013125,2025-03-13,['Legumes'],False
1593,1593,product,0.21,kg CO2e/kg,FR,Agribalyse_3.1,0.8093283909899143,2025-03-13,['Legumes'],False
1594,1594,product,0.82,kg CO2e/kg,FR,Agribalyse_3.1,0.7563993299215153,2025-03-13,['Legumes'],False
1595,1595,product,1.47,kg CO2e/kg,FR,Agribalyse_3.1,0.970736644470509,2025-03-13,['Legumes'],False
1596,1596,product,1.86,kg CO2e/kg,FR,Agribalyse_3.1,0.9771117114446088,2025-03-13,['Legumes'],False
1597,1597,product,0.23,kg CO2e/kg,FR,Agribalyse_3.1,0.8771767840129295,2025-03-13,['Legumes'],False
1598,1598,product,0.86,kg CO2e/kg,FR,Agribalyse_3.1,0.9084980461061836,2025-03-13,['Legumes'],False
1599,1599,product,0.13,kg CO2e/kg,FR,Agribalyse_3.1,0.7773950680822413,2025-03-13,['Legumes'],False
1600,1600,product,0.44,kg CO2e/kg,FR,Agribalyse_3.1,0.7573323298893725,2025-03-13,['Legumes'],False
1601,1601,product,1.03,kg CO2e/kg,FR,Agribalyse_3.1,0.9294439993608444,2025-03-13,['Legumes'],False
1602,1602,product,0.37,kg CO2e/kg,FR,Agribalyse_3.1,0.7328397932783848,2025-03-13,['Legumes'],False
1603,1603,product,1.43,kg CO2e/kg,FR,Agribalyse_3.1,0.8700707850458036,2025-03-13,['Legumes'],False
1604,1604,product,1.75,kg CO2e/kg,FR,Agribalyse_3.1,0.9190259489322844,2025-03-13,['Legumes'],False
1605,1605,product,1.37,kg CO2e/kg,FR,Agribalyse_3.1,0.7767044630477442,2025-03-13,['Legumes'],False
1606,1606,product,1.34,kg CO2e/kg,FR,Agribalyse_3.1,0.8193203447596731,2025-03-13,['Legumes'],False
1607,1607,product,1.62,kg CO2e/kg,FR,Agribalyse_3.1,0.8073955370555174,2025-03-13,['Legumes'],False
1608,1608,product,1.07,kg CO2e/kg,FR,Agribalyse_3.1,0.945545586758542,2025-03-13,['Legumes'],False
1609,1609,product,0.82,kg CO2e/kg,FR,Agribalyse_3.1,0.8313989564826099,2025-03-13,['Legumes'],False
1610,1610,product,1.31,kg CO2e/kg,FR,Agribalyse_3.1,0.700034257365799,2025-03-13,['Legumes'],False
1611,1611,product,0.65,kg CO2e/kg,FR,Agribalyse_3.1,0.9248380524571472,2025-03-13,['Legumes'],False
1612,1612,product,1.96,kg CO2e/kg,FR,Agribalyse_3.1,0.8674005308904117,2025-03-13,['Legumes'],False
1613,1613,product,1.65,kg CO2e/kg,FR,Agribalyse_3.1,0.732213739548723,2025-03-13,['Legumes'],False
1614,1614,product,1.97,kg CO2e/kg,FR,Agribalyse_3.1,0.9780531574368948,2025-03-13,['Legumes'],False
1615,1615,product,0.42,kg CO2e/kg,FR,Agribalyse_3.1,0.9191285298732016,2025-03-13,['Legumes'],False
1616,1616,product,0.25,kg CO2e/kg,FR,Agribalyse_3.1,0.7871577662571877,2025-03-13,['Legumes'],False
1617,1617,product,1.28,kg CO2e/kg,FR,Agribalyse_3.1,0.9131496939018896,2025-03-13,['Legumes'],False
1618,1618,product,0.48,kg CO2e/kg,FR,Agribalyse_3.1,0.8601340108096394,2025-03-13,['Legumes'],False
1619,1619,product,1.18,kg CO2e/kg,FR,Agribalyse_3.1,0.9306396714148186,2025-03-13,['Legumes'],False
1620,1620,product,0.28,kg CO2e/kg,FR,Agribalyse_3.1,0.8450490506631144,2025-03-13,['Legumes'],False
1621,1621,product,0.34,kg CO2e/kg,FR,Agribalyse_3.1,0.8390695712915891,2025-03-13,['Legumes'],False
1622,1622,product,1.7,kg CO2e/kg,FR,Agribalyse_3.1,0.8367489584502001,2025-03-13,['Legumes'],False
1623,1623,product,1.97,kg CO2e/kg,FR,Agribalyse_3.1,0.8494316910189589,2025-03-13,['Legumes'],False
1624,1624,product,1.21,kg CO2e/kg,FR,Agribalyse_3.1,0.966736031379841,2025-03-13,['Legumes'],False
1625,1625,product,0.4,kg CO2e/kg,FR,Agribalyse_3.1,0.8286569880873992,2025-03-13,['Legumes'],False
1626,1626,product,1.93,kg CO2e/kg,FR,Agribalyse_3.1,0.7135415460907383,2025-03-13,['Legumes'],False
1627,1627,product,0.38,kg CO2e/kg,FR,Agribalyse_3.1,0.8658359110380026,2025-03-13,['Legumes'],False
1628,1628,product,1.85,kg CO2e/kg,FR,Agribalyse_3.1,0.7506514262274023,2025-03-13,['Legumes'],False
1629,1629,product,0.73,kg CO2e/kg,FR,Agribalyse_3.1,0.8158895362840525,2025-03-13,['Legumes'],False
1630,1630,product,0.97,kg CO2e/kg,FR,Agribalyse_3.1,0.968084789325269,2025-03-13,['Legumes'],False
1631,1631,product,0.82,kg CO2e/kg,FR,Agribalyse_3.1,0.7426549803836889,2025-03-13,['Legumes'],False
1632,1632,product,0.53,kg CO2e/kg,FR,Agribalyse_3.1,0.7153039805956275,2025-03-13,['Legumes'],False
1633,1633,product,1.54,kg CO2e/kg,FR,Agribalyse_3.1,0.9883077509422408,2025-03-13,['Legumes'],False
1634,1634,product,0.99,kg CO2e/kg,FR,Agribalyse_3.1,0.7034115616959582,2025-03-13,['Legumes'],False
1635,1635,product,1.02,kg CO2e/kg,FR,Agribalyse_3.1,0.7376119399245431,2025-03-13,['Legumes'],False
1636,1636,product,0.34,kg CO2e/kg,FR,Agribalyse_3.1,0.7483807683671148,2025-03-13,['Legumes'],False
1637,1637,product,0.85,kg CO2e/kg,FR,Agribalyse_3.1,0.8867062496388158,2025-03-13,['Legumes'],False
1638,1638,product,0.6,kg CO2e/kg,FR,Agribalyse_3.1,0.8777795644476947,2025-03-13,['Legumes'],False
1639,1639,product,0.28,kg CO2e/kg,FR,Agribalyse_3.1,0.9181150960046912,2025-03-13,['Legumes'],False
1640,1640,product,1.36,kg CO2e/kg,FR,Agribalyse_3.1,0.7236240210637341,2025-03-13,['Legumes'],False
1641,1641,product,1.74,kg CO2e/kg,FR,Agribalyse_3.1,0.8846543460666036,2025-03-13,['Legumes'],False
1642,1642,product,1.85,kg CO2e/kg,FR,Agribalyse_3.1,0.9336961139883097,2025-03-13,['Legumes'],False
1643,1643,product,1.82,kg CO2e/kg,FR,Agribalyse_3.1,0.7949911037699716,2025-03-13,['Legumes'],False
1644,1644,product,1.8,kg CO2e/kg,FR,Agribalyse_3.1,0.9206932165650864,2025-03-13,['Legumes'],False
1645,1645,product,0.7,kg CO2e/kg,FR,Agribalyse_3.1,0.9522717440681124,2025-03-13,['Legumes'],False
1646,1646,product,1.47,kg CO2e/kg,FR,Agribalyse_3.1,0.9713846973221908,2025-03-13,['Legumes'],False
1647,1647,product,0.33,kg CO2e/kg,FR,Agribalyse_3.1,0.7635732765223184,2025-03-13,['Legumes'],False
1648,1648,product,0.99,kg CO2e/kg,FR,Agribalyse_3.1,0.95423697760542,2025-03-13,['Legumes'],False
1649,1649,product,0.28,kg CO2e/kg,FR,Agribalyse_3.1,0.77253210779216,2025-03-13,['Legumes'],False
1650,1650,product,0.97,kg CO2e/kg,FR,Agribalyse_3.1,0.8345036035879765,2025-03-13,['Legumes'],False
1651,1651,product,1.65,kg CO2e/kg,FR,Agribalyse_3.1,0.7417971397366744,2025-03-13,['Legumes'],False
1652,1652,product,0.53,kg CO2e/kg,FR,Agribalyse_3.1,0.8891698545257691,2025-03-13,['Legumes'],False
1653,1653,product,7.77,kg CO2e/kg,FR,Agribalyse_3.1,0.7591441845058756,2025-03-13,['Nuts and Seeds'],False
1654,1654,product,2.16,kg CO2e/kg,FR,Agribalyse_3.1,0.837330746398633,2025-03-13,['Nuts and Seeds'],False
1655,1655,product,3.73,kg CO2e/kg,FR,Agribalyse_3.1,0.7237494171840242,2025-03-13,['Nuts and Seeds'],False
1656,1656,product,3.19,kg CO2e/kg,FR,Agribalyse_3.1,0.7719714893162137,2025-03-13,['Nuts and Seeds'],False
1657,1657,product,1.85,kg CO2e/kg,FR,Agribalyse_3.1,0.8440862304113705,2025-03-13,['Nuts and Seeds'],False
1658,1658,product,2.76,kg CO2e/kg,FR,Agribalyse_3.1,0.8424548067437939,2025-03-13,['Nuts and Seeds'],False
1659,1659,product,4.2,kg CO2e/kg,FR,Agribalyse_3.1,0.8724782434086777,2025-03-13,['Nuts and Seeds'],False
1660,1660,product,1.46,kg CO2e/kg,FR,Agribalyse_3.1,0.8886632073688648,2025-03-13,['Nuts and Seeds'],False
1661,1661,product,4.19,kg CO2e/kg,FR,Agribalyse_3.1,0.7510637188588126,2025-03-13,['Nuts and Seeds'],False
1662,1662,product,4.13,kg CO2e/kg,FR,Agribalyse_3.1,0.8230036228164019,2025-03-13,['Nuts and Seeds'],False
1663,1663,product,2.52,kg CO2e/kg,FR,Agribalyse_3.1,0.9083236511382052,2025-03-13,['Nuts and Seeds'],False
1664,1664,product,2.7,kg CO2e/kg,FR,Agribalyse_3.1,0.7646496464110585,2025-03-13,['Nuts and Seeds'],False
1665,1665,product,2.16,kg CO2e/kg,FR,Agribalyse_3.1,0.8684616238740618,2025-03-13,['Nuts and Seeds'],False
1666,1666,product,4.19,kg CO2e/kg,FR,Agribalyse_3.1,0.7296331967347649,2025-03-13,['Nuts and Seeds'],False
1667,1667,product,0.83,kg CO2e/kg,FR,Agribalyse_3.1,0.8694574500059169,2025-03-13,['Nuts and Seeds'],False
1668,1668,product,4.64,kg CO2e/kg,FR,Agribalyse_3.1,0.968509323449312,2025-03-13,['Nuts and Seeds'],False
1669,1669,product,2.85,kg CO2e/kg,FR,Agribalyse_3.1,0.7968733559283712,2025-03-13,['Nuts and Seeds'],False
1670,1670,product,4.39,kg CO2e/kg,FR,Agribalyse_3.1,0.7717976799677836,2025-03-13,['Nuts and Seeds'],False
1671,1671,product,3.45,kg CO2e/kg,FR,Agribalyse_3.1,0.9705917252600872,2025-03-13,['Nuts and Seeds'],False
1672,1672,product,1.9,kg CO2e/kg,FR,Agribalyse_3.1,0.7111168233422022,2025-03-13,['Nuts and Seeds'],False
1673,1673,product,2.08,kg CO2e/kg,FR,Agribalyse_3.1,0.8332030573395216,2025-03-13,['Nuts and Seeds'],False
1674,1674,product,2.56,kg CO2e/kg,FR,Agribalyse_3.1,0.8170064598618526,2025-03-13,['Nuts and Seeds'],False
1675,1675,product,0.97,kg CO2e/kg,FR,Agribalyse_3.1,0.9275105082809784,2025-03-13,['Nuts and Seeds'],False
1676,1676,product,0.97,kg CO2e/kg,FR,Agribalyse_3.1,0.951979931947628,2025-03-13,['Nuts and Seeds'],False
1677,1677,product,1.0,kg CO2e/kg,FR,Agribalyse_3.1,0.9382797687060866,2025-03-13,['Nuts and Seeds'],False
1678,1678,product,0.58,kg CO2e/kg,FR,Agribalyse_3.1,0.7982523561278635,2025-03-13,['Nuts and Seeds'],False
1679,1679,product,3.1,kg CO2e/kg,FR,Agribalyse_3.1,0.9503613230140228,2025-03-13,['Nuts and Seeds'],False
1680,1680,product,4.64,kg CO2e/kg,FR,Agribalyse_3.1,0.8555889502576746,2025-03-13,['Nuts and Seeds'],False
1681,1681,product,4.19,kg CO2e/kg,FR,Agribalyse_3.1,0.757309695723034,2025-03-13,['Nuts and Seeds'],False
1682,1682,product,2.39,kg CO2e/kg,FR,Agribalyse_3.1,0.7074048293196372,2025-03-13,['Nuts and Seeds'],False
1683,1683,product,3.26,kg CO2e/kg,FR,Agribalyse_3.1,0.9747892112388858,2025-03-13,['Nuts and Seeds'],False
1684,1684,product,1.35,kg CO2e/kg,FR,Agribalyse_3.1,0.9493825012296376,2025-03-13,['Nuts and Seeds'],False
1685,1685,product,4.67,kg CO2e/kg,FR,Agribalyse_3.1,0.9192489832740064,2025-03-13,['Nuts and Seeds'],False
1686,1686,product,2.55,kg CO2e/kg,FR,Agribalyse_3.1,0.7085129911624216,2025-03-13,['Nuts and Seeds'],False
1687,1687,product,0.86,kg CO2e/kg,FR,Agribalyse_3.1,0.7380951835474245,2025-03-13,['Nuts and Seeds'],False
1688,1688,product,3.75,kg CO2e/kg,FR,Agribalyse_3.1,0.7426173664961793,2025-03-13,['Nuts and Seeds'],False
1689,1689,product,3.34,kg CO2e/kg,FR,Agribalyse_3.1,0.8170761807252072,2025-03-13,['Nuts and Seeds'],False
1690,1690,product,2.75,kg CO2e/kg,FR,Agribalyse_3.1,0.9814269228916064,2025-03-13,['Nuts and Seeds'],False
1691,1691,product,1.73,kg CO2e/kg,FR,Agribalyse_3.1,0.741940367986282,2025-03-13,['Nuts and Seeds'],False
