Sector,Year,Unit,ReferenceCurrency,PriceType,Flowable,Context,FlowUUID,FlowAmount,BaseIOLevel,source_file,Region
325510,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0322671251821635,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325520,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.688493209576432,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325520,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0086994430422978,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325520,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001442158324514,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325520,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.5449603569921744e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325520,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0298367254482807,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325610,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.643587156413819,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325610,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0099352407573954,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325610,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0002062596084265,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325610,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,9.611693174934772e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325610,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0581124522176338,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325620,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.6021644444430322,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325620,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0080469822390637,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325620,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001292626066251,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325620,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.209647702415512e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325620,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0391978683105673,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325910,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.766112285099296,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325910,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0141731102198893,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325910,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0004158710497682,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325910,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,8.772085429803211e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
325910,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0186226571441924,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
3259A0,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.6310522872574599,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
3259A0,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0099463421622458,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
3259A0,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0002076654361336,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
3259A0,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,7.926466635192409e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
3259A0,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0802410149880379,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326110,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.4763676424823649,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326110,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0055140466875236,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326110,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001099100231815,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326110,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,7.913673161198016e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326110,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0262372802410792,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326120,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.4580195702115818,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326120,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0054574008754917,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326120,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001141040206286,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326120,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,7.55472805703869e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326120,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0256571888318349,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326160,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.4996748717861379,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326160,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0049555230135557,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326160,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,8.820159229350313e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326160,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,9.43457391661456e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326160,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0222361224026366,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326190,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.5241135548142942,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326190,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0050564546732425,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326190,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,9.675553542677212e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326190,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,9.92431792987944e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326190,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0215700480366835,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326210,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.4808075047966534,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326210,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0043047643659583,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326210,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,8.151682861665008e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326210,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,6.768259733987412e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326210,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0156445633673199,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326220,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.4661124488048543,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326220,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0056230143698135,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326220,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.000110142773919,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326220,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,6.186355927317508e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326220,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0263859353990066,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326290,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.473136678138817,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326290,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0061542334452984,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326290,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001275317523304,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326290,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,7.346447528354317e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
326290,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0306896284903341,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327100,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,1.5907791162011184,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327100,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0056262304695968,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327100,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,5.801833007468026e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327100,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.2815413560045637e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327100,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0213833875020327,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327200,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.9995780336147486,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327200,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0060140214492223,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327200,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,6.66759028524881e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327200,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,9.536731933641127e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327200,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0155883613764667,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327310,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,4.9362337652199155,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327310,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.008059011359665,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327310,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,6.423855136348244e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327310,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,4.06791295558232e-06,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327310,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0837743356707253,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327320,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,8.625140643440377,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327320,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0132610542418738,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327320,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001698345035393,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327320,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,3.972585071758678e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327320,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0567201279015357,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327330,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,8.315229788906771,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327330,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0128435788373048,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327330,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001660971537457,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327330,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,2.2260333792710787e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327330,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0510723175066784,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327390,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,7.362341369275414,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327390,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0120859220201318,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327390,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001482514123419,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327390,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,5.200978459190481e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327390,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0519747370249816,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327400,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,6.150502310935185,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327400,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0111261319214955,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327400,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001211858775455,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327400,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.6651887356971025e-06,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327400,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0735296752999304,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327910,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,2.1933782786570193,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327910,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0083928972658609,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327910,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,8.032457586555264e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327910,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.003292125478403e-06,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327910,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.033064039045021,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327991,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,2.5475556174896914,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327991,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0087100822902378,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327991,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,9.561183122411104e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327991,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,3.622667686098918e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327991,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0272266439172348,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327992,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,3.673238000693309,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327992,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0112250356415797,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327992,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0001353786423401,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327992,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,8.404190300493481e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327992,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0142816328581148,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327993,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,2.0720028785391587,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327993,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0077872916723787,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327993,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,7.367611572308696e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327993,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,1.912755484944881e-06,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327993,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0646688370357238,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327999,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,2.2971585536701893,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327999,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0085476822137547,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327999,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,8.653490901775458e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327999,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,3.844939651196544e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
327999,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0213938167970591,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331110,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,1.1365112540609912,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331110,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0084837015633074,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331110,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,4.050755511950417e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331110,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,2.752245996075683e-07,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331110,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0165895983185584,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331200,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,1.1352421896895664,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331200,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0085604088064463,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331200,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,6.575563111445668e-05,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331200,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,8.49373792760109e-08,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331200,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0612420808554288,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331313,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331313,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331313,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331313,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331313,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331410,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331410,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331410,2019,kg,USD,Basic,Nitrous oxide,emission/air,cfee0524-7ad6-300b-b050-6249135a2492,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331410,2019,kg,USD,Basic,Sulfur hexafluoride,emission/air,8334c424-1603-3274-bec1-15a7bd5c8e86,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331410,2019,kg CO2e,USD,Basic,"HFCs and PFCs, unspecified",emission/air,n.a.,0.0,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331420,2019,kg,USD,Basic,Carbon dioxide,emission/air,b6f010fb-a764-3063-af2d-bcb8309a97b7,0.8205977258772279,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
331420,2019,kg,USD,Basic,Methane,emission/air,aab83476-ec6c-3742-af85-15d320b7ce80,0.0064438379495252,Detail,Regional_detail_import_factors_exiobase_2019_17sch.csv,APAC
