primary_id,primary_name,primary_source,secondary_id,secondary_name,secondary_source,match_confidence
334517,334517 - Sulfur hexafluoride,useeio,334517,334517 - Sulfur hexafluoride,useeio,0.9
334517,334517 - Sulfur hexafluoride,useeio,334517,334517 - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - Carbon dioxide,useeio,33451A,33451A - Carbon dioxide,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - HFCs and PFCs unspecified,useeio,33451A,33451A - HFCs and PFCs unspecified,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Methane,useeio,33451A,33451A - Methane,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Nitrous oxide,useeio,33451A,33451A - Nitrous oxide,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
33451A,33451A - Sulfur hexafluoride,useeio,33451A,33451A - Sulfur hexafluoride,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - Carbon dioxide,useeio,334610,334610 - Carbon dioxide,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - HFCs and PFCs unspecified,useeio,334610,334610 - HFCs and PFCs unspecified,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Methane,useeio,334610,334610 - Methane,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Nitrous oxide,useeio,334610,334610 - Nitrous oxide,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
334610,334610 - Sulfur hexafluoride,useeio,334610,334610 - Sulfur hexafluoride,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - Carbon dioxide,useeio,335,335 - Carbon dioxide,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - HFCs and PFCs unspecified,useeio,335,335 - HFCs and PFCs unspecified,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Methane,useeio,335,335 - Methane,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Nitrous oxide,useeio,335,335 - Nitrous oxide,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335,335 - Sulfur hexafluoride,useeio,335,335 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - Carbon dioxide,useeio,335110,335110 - Carbon dioxide,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - HFCs and PFCs unspecified,useeio,335110,335110 - HFCs and PFCs unspecified,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Methane,useeio,335110,335110 - Methane,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Nitrous oxide,useeio,335110,335110 - Nitrous oxide,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335110,335110 - Sulfur hexafluoride,useeio,335110,335110 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - Carbon dioxide,useeio,335120,335120 - Carbon dioxide,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - HFCs and PFCs unspecified,useeio,335120,335120 - HFCs and PFCs unspecified,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Methane,useeio,335120,335120 - Methane,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Nitrous oxide,useeio,335120,335120 - Nitrous oxide,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335120,335120 - Sulfur hexafluoride,useeio,335120,335120 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - Carbon dioxide,useeio,335210,335210 - Carbon dioxide,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - HFCs and PFCs unspecified,useeio,335210,335210 - HFCs and PFCs unspecified,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Methane,useeio,335210,335210 - Methane,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Nitrous oxide,useeio,335210,335210 - Nitrous oxide,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335210,335210 - Sulfur hexafluoride,useeio,335210,335210 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - Carbon dioxide,useeio,335220,335220 - Carbon dioxide,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - HFCs and PFCs unspecified,useeio,335220,335220 - HFCs and PFCs unspecified,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Methane,useeio,335220,335220 - Methane,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Nitrous oxide,useeio,335220,335220 - Nitrous oxide,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335220,335220 - Sulfur hexafluoride,useeio,335220,335220 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - Carbon dioxide,useeio,335311,335311 - Carbon dioxide,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - HFCs and PFCs unspecified,useeio,335311,335311 - HFCs and PFCs unspecified,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Methane,useeio,335311,335311 - Methane,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Nitrous oxide,useeio,335311,335311 - Nitrous oxide,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335311,335311 - Sulfur hexafluoride,useeio,335311,335311 - Sulfur hexafluoride,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - Carbon dioxide,useeio,335312,335312 - Carbon dioxide,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - HFCs and PFCs unspecified,useeio,335312,335312 - HFCs and PFCs unspecified,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Methane,useeio,335312,335312 - Methane,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
335312,335312 - Nitrous oxide,useeio,335312,335312 - Nitrous oxide,useeio,0.9
